date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,days_since,time_weight,importance_weight,weight
2021-03-24,South Sudan,Malawi,0.0,1.0,African Cup of Nations qualification,Omdurman,Sudan,True,1915,0.23347983566664482,0.65,0.15176189318331915
2021-03-24,Uganda,Burkina Faso,0.0,0.0,African Cup of Nations qualification,Kampala,Uganda,False,1915,0.23347983566664482,0.65,0.15176189318331915
2021-03-24,Sao Tome and Principe,Sudan,0.0,2.0,African Cup of Nations qualification,São Tomé,São Tomé and Príncipe,False,1915,0.23347983566664482,0.65,0.15176189318331915
2021-03-24,Rwanda,Mozambique,1.0,0.0,African Cup of Nations qualification,Kigali,Rwanda,False,1915,0.23347983566664482,0.65,0.15176189318331915
2021-03-24,Ethiopia,Madagascar,4.0,0.0,African Cup of Nations qualification,Bahir Dar,Ethiopia,False,1915,0.23347983566664482,0.65,0.15176189318331915
2021-03-25,Bahrain,Syria,3.0,1.0,Friendly,Isa Town,Bahrain,False,1914,0.2336572574438805,0.15,0.035048588616582076
2021-03-25,India,Oman,1.0,1.0,Friendly,Dubai,United Arab Emirates,True,1914,0.2336572574438805,0.15,0.035048588616582076
2021-03-25,Japan,South Korea,3.0,0.0,Friendly,Yokohama,Japan,False,1914,0.2336572574438805,0.15,0.035048588616582076
2021-03-25,Saudi Arabia,Kuwait,1.0,0.0,Friendly,Riyadh,Saudi Arabia,False,1914,0.2336572574438805,0.15,0.035048588616582076
2021-03-25,United States,Jamaica,4.0,1.0,Friendly,Wiener Neustadt,Austria,True,1914,0.2336572574438805,0.15,0.035048588616582076
2021-03-25,El Salvador,Grenada,2.0,0.0,FIFA World Cup qualification,San Salvador,El Salvador,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Canada,Bermuda,5.0,1.0,FIFA World Cup qualification,Orlando,United States,True,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Curaçao,Saint Vincent and the Grenadines,5.0,0.0,FIFA World Cup qualification,Willemstad,Curaçao,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Panama,Barbados,1.0,0.0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,True,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Haiti,Belize,2.0,0.0,FIFA World Cup qualification,Port-au-Prince,Haiti,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Trinidad and Tobago,Guyana,3.0,0.0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,True,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Spain,Greece,1.0,1.0,FIFA World Cup qualification,Granada,Spain,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Sweden,Georgia,1.0,0.0,FIFA World Cup qualification,Stockholm,Sweden,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Bulgaria,Switzerland,1.0,3.0,FIFA World Cup qualification,Sofia,Bulgaria,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Italy,Northern Ireland,2.0,0.0,FIFA World Cup qualification,Parma,Italy,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Israel,Denmark,0.0,2.0,FIFA World Cup qualification,Tel Aviv,Israel,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Scotland,Austria,2.0,2.0,FIFA World Cup qualification,Glasgow,Scotland,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Moldova,Faroe Islands,1.0,1.0,FIFA World Cup qualification,Chișinău,Moldova,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,England,San Marino,5.0,0.0,FIFA World Cup qualification,London,England,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Andorra,Albania,0.0,1.0,FIFA World Cup qualification,Andorra la Vella,Andorra,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Hungary,Poland,3.0,3.0,FIFA World Cup qualification,Budapest,Hungary,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Germany,Iceland,3.0,0.0,FIFA World Cup qualification,Duisburg,Germany,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Liechtenstein,Armenia,0.0,1.0,FIFA World Cup qualification,Vaduz,Liechtenstein,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Romania,North Macedonia,3.0,2.0,FIFA World Cup qualification,Bucharest,Romania,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,South Africa,Ghana,1.0,1.0,African Cup of Nations qualification,Johannesburg,South Africa,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Gambia,Angola,1.0,0.0,African Cup of Nations qualification,Bakau,Gambia,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Gabon,DR Congo,3.0,0.0,African Cup of Nations qualification,Franceville,Gabon,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Comoros,Togo,0.0,0.0,African Cup of Nations qualification,Moroni,Comoros,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Kenya,Egypt,1.0,1.0,African Cup of Nations qualification,Nairobi,Kenya,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Botswana,Zimbabwe,0.0,1.0,African Cup of Nations qualification,Francistown,Botswana,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Zambia,Algeria,3.0,3.0,African Cup of Nations qualification,Lusaka,Zambia,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Equatorial Guinea,Tanzania,1.0,0.0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Libya,Tunisia,2.0,5.0,African Cup of Nations qualification,Benina,Libya,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-25,Tajikistan,Mongolia,3.0,0.0,FIFA World Cup qualification,Dushanbe,Tajikistan,False,1914,0.2336572574438805,0.65,0.15187721733852233
2021-03-26,Chile,Bolivia,2.0,1.0,Friendly,Rancagua,Chile,False,1913,0.2338348140442667,0.15,0.035075222106640006
2021-03-26,Burundi,Central African Republic,2.0,2.0,African Cup of Nations qualification,Bujumbura,Burundi,False,1913,0.2338348140442667,0.65,0.15199262912877337
2021-03-26,Mauritania,Morocco,0.0,0.0,African Cup of Nations qualification,Nouakchott,Mauritania,False,1913,0.2338348140442667,0.65,0.15199262912877337
2021-03-26,Cabo Verde,Cameroon,3.0,1.0,African Cup of Nations qualification,Praia,Cape Verde,False,1913,0.2338348140442667,0.65,0.15199262912877337
2021-03-26,Eswatini,Guinea-Bissau,1.0,3.0,African Cup of Nations qualification,Manzini,Eswatini,False,1913,0.2338348140442667,0.65,0.15199262912877337
2021-03-26,Republic of Congo,Senegal,0.0,0.0,African Cup of Nations qualification,Brazzaville,Congo,False,1913,0.2338348140442667,0.65,0.15199262912877337
2021-03-26,Niger,Côte d'Ivoire,0.0,3.0,African Cup of Nations qualification,Lomé,Togo,True,1913,0.2338348140442667,0.65,0.15199262912877337
2021-03-27,Bosnia and Herzegovina,Costa Rica,0.0,0.0,Friendly,Zenica,Bosnia and Herzegovina,False,1912,0.23401250557025582,0.15,0.03510187583553837
2021-03-27,Nepal,Bangladesh,0.0,0.0,Friendly,Kathmandu,Nepal,False,1912,0.23401250557025582,0.15,0.03510187583553837
2021-03-27,Qatar,Azerbaijan,2.0,1.0,Friendly,Debrecen,Hungary,True,1912,0.23401250557025582,0.15,0.03510187583553837
2021-03-27,Wales,Mexico,1.0,0.0,Friendly,Cardiff,Wales,False,1912,0.23401250557025582,0.15,0.03510187583553837
2021-03-27,United States Virgin Islands,Antigua and Barbuda,0.0,3.0,FIFA World Cup qualification,Saint Croix,United States Virgin Islands,False,1912,0.23401250557025582,0.65,0.15210812862066628
2021-03-27,Aruba,Suriname,0.0,6.0,FIFA World Cup qualification,Bradenton,United States,True,1912,0.23401250557025582,0.65,0.15210812862066628
2021-03-27,British Virgin Islands,Guatemala,0.0,3.0,FIFA World Cup qualification,Willemstad,Curaçao,True,1912,0.23401250557025582,0.65,0.15210812862066628
2021-03-27,Anguilla,Dominican Republic,0.0,6.0,FIFA World Cup qualification,Fort Lauderdale,United States,True,1912,0.23401250557025582,0.65,0.15210812862066628
2021-03-27,Turks and Caicos Islands,Nicaragua,0.0,7.0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,True,1912,0.23401250557025582,0.65,0.15210812862066628
2021-03-27,Bahamas,Saint Kitts and Nevis,0.0,4.0,FIFA World Cup qualification,Nassau,Bahamas,False,1912,0.23401250557025582,0.65,0.15210812862066628
2021-03-27,Republic of Ireland,Luxembourg,0.0,1.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,1912,0.23401250557025582,0.65,0.15210812862066628
2021-03-27,Serbia,Portugal,2.0,2.0,FIFA World Cup qualification,Belgrade,Serbia,False,1912,0.23401250557025582,0.65,0.15210812862066628
2021-03-27,Belarus,Estonia,4.0,2.0,FIFA World Cup qualification,Minsk,Belarus,False,1912,0.23401250557025582,0.65,0.15210812862066628
2021-03-27,Czech Republic,Belgium,1.0,1.0,FIFA World Cup qualification,Prague,Czech Republic,False,1912,0.23401250557025582,0.65,0.15210812862066628
2021-03-27,Montenegro,Gibraltar,4.0,1.0,FIFA World Cup qualification,Podgorica,Montenegro,False,1912,0.23401250557025582,0.65,0.15210812862066628
2021-03-27,Netherlands,Latvia,2.0,0.0,FIFA World Cup qualification,Amsterdam,Netherlands,False,1912,0.23401250557025582,0.65,0.15210812862066628
2021-03-27,Norway,Turkey,0.0,3.0,FIFA World Cup qualification,Málaga,Spain,True,1912,0.23401250557025582,0.65,0.15210812862066628
2021-03-27,Russia,Slovenia,2.0,1.0,FIFA World Cup qualification,Sochi,Russia,False,1912,0.23401250557025582,0.65,0.15210812862066628
2021-03-27,Croatia,Cyprus,1.0,0.0,FIFA World Cup qualification,Rijeka,Croatia,False,1912,0.23401250557025582,0.65,0.15210812862066628
2021-03-27,Slovakia,Malta,2.0,2.0,FIFA World Cup qualification,Trnava,Slovakia,False,1912,0.23401250557025582,0.65,0.15210812862066628
2021-03-27,Lesotho,Sierra Leone,0.0,0.0,African Cup of Nations qualification,Maseru,Lesotho,False,1912,0.23401250557025582,0.65,0.15210812862066628
2021-03-27,Benin,Nigeria,0.0,1.0,African Cup of Nations qualification,Porto-Novo,Benin,False,1912,0.23401250557025582,0.65,0.15210812862066628
2021-03-28,Greece,Honduras,2.0,1.0,Friendly,Thessaloniki,Greece,False,1911,0.23419033212437812,0.15,0.035128549818656714
2021-03-28,Northern Ireland,United States,1.0,2.0,Friendly,Belfast,Northern Ireland,False,1911,0.23419033212437812,0.15,0.035128549818656714
2021-03-28,Montserrat,El Salvador,1.0,1.0,FIFA World Cup qualification,Willemstad,Curaçao,True,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Cuba,Curaçao,1.0,2.0,FIFA World Cup qualification,Guatemala City,Guatemala,True,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Dominica,Panama,1.0,2.0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,True,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Puerto Rico,Trinidad and Tobago,1.0,1.0,FIFA World Cup qualification,Mayagüez,Puerto Rico,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Georgia,Spain,1.0,2.0,FIFA World Cup qualification,Tbilisi,Georgia,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Kosovo,Sweden,0.0,3.0,FIFA World Cup qualification,Pristina,Kosovo,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Switzerland,Lithuania,1.0,0.0,FIFA World Cup qualification,St. Gallen,Switzerland,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Bulgaria,Italy,0.0,2.0,FIFA World Cup qualification,Sofia,Bulgaria,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Kazakhstan,France,0.0,2.0,FIFA World Cup qualification,Astana,Kazakhstan,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Ukraine,Finland,1.0,1.0,FIFA World Cup qualification,Kyiv,Ukraine,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Denmark,Moldova,8.0,0.0,FIFA World Cup qualification,Herning,Denmark,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Austria,Faroe Islands,3.0,1.0,FIFA World Cup qualification,Vienna,Austria,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Israel,Scotland,1.0,1.0,FIFA World Cup qualification,Tel Aviv,Israel,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Albania,England,0.0,2.0,FIFA World Cup qualification,Tirana,Albania,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Poland,Andorra,3.0,0.0,FIFA World Cup qualification,Warsaw,Poland,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,San Marino,Hungary,0.0,3.0,FIFA World Cup qualification,Serravalle,San Marino,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Armenia,Iceland,2.0,0.0,FIFA World Cup qualification,Yerevan,Armenia,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,North Macedonia,Liechtenstein,5.0,0.0,FIFA World Cup qualification,Skopje,North Macedonia,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Romania,Germany,0.0,1.0,FIFA World Cup qualification,Bucharest,Romania,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Namibia,Guinea,2.0,1.0,African Cup of Nations qualification,Windhoek,Namibia,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Mali,Chad,3.0,0.0,African Cup of Nations qualification,Bamako,Mali,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Ghana,Sao Tome and Principe,3.0,1.0,African Cup of Nations qualification,Cape Coast,Ghana,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Sudan,South Africa,2.0,0.0,African Cup of Nations qualification,Omdurman,Sudan,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Tunisia,Equatorial Guinea,2.0,1.0,African Cup of Nations qualification,Radès,Tunisia,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-28,Tanzania,Libya,1.0,0.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,1911,0.23419033212437812,0.65,0.1522237158808458
2021-03-29,Ecuador,Bolivia,2.0,1.0,Friendly,Guayaquil,Ecuador,False,1910,0.2343682938092418,0.15,0.03515524407138627
2021-03-29,Kuwait,Lebanon,1.0,1.0,Friendly,Dubai,United Arab Emirates,True,1910,0.2343682938092418,0.15,0.03515524407138627
2021-03-29,Nepal,Bangladesh,2.0,1.0,Friendly,Kathmandu,Nepal,False,1910,0.2343682938092418,0.15,0.03515524407138627
2021-03-29,Uzbekistan,Iraq,0.0,1.0,Friendly,Tashkent,Uzbekistan,False,1910,0.2343682938092418,0.15,0.03515524407138627
2021-03-29,Cayman Islands,Canada,0.0,11.0,FIFA World Cup qualification,Bradenton,United States,True,1910,0.2343682938092418,0.65,0.15233939097600716
2021-03-29,Burkina Faso,South Sudan,1.0,0.0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,False,1910,0.2343682938092418,0.65,0.15233939097600716
2021-03-29,Malawi,Uganda,1.0,0.0,African Cup of Nations qualification,Lilongwe,Malawi,False,1910,0.2343682938092418,0.65,0.15233939097600716
2021-03-29,Angola,Gabon,2.0,0.0,African Cup of Nations qualification,Luanda,Angola,False,1910,0.2343682938092418,0.65,0.15233939097600716
2021-03-29,DR Congo,Gambia,1.0,0.0,African Cup of Nations qualification,Kinshasa,DR Congo,False,1910,0.2343682938092418,0.65,0.15233939097600716
2021-03-29,Togo,Kenya,1.0,2.0,African Cup of Nations qualification,Lomé,Togo,False,1910,0.2343682938092418,0.65,0.15233939097600716
2021-03-29,Egypt,Comoros,4.0,0.0,African Cup of Nations qualification,Cairo,Egypt,False,1910,0.2343682938092418,0.65,0.15233939097600716
2021-03-29,Algeria,Botswana,5.0,0.0,African Cup of Nations qualification,Algiers,Algeria,False,1910,0.2343682938092418,0.65,0.15233939097600716
2021-03-29,Zimbabwe,Zambia,0.0,2.0,African Cup of Nations qualification,Harare,Zimbabwe,False,1910,0.2343682938092418,0.65,0.15233939097600716
2021-03-29,United Arab Emirates,India,6.0,0.0,Friendly,Dubai,United Arab Emirates,False,1910,0.2343682938092418,0.15,0.03515524407138627
2021-03-30,Bahrain,Jordan,1.0,2.0,Friendly,Riffa,Bahrain,False,1909,0.23454639072753278,0.15,0.03518195860912991
2021-03-30,Costa Rica,Mexico,0.0,1.0,Friendly,Wiener Neustadt,Austria,True,1909,0.23454639072753278,0.15,0.03518195860912991
2021-03-30,Iran,Syria,3.0,0.0,Friendly,Tehran,Iran,False,1909,0.23454639072753278,0.15,0.03518195860912991
2021-03-30,Republic of Ireland,Qatar,1.0,1.0,Friendly,Debrecen,Hungary,True,1909,0.23454639072753278,0.15,0.03518195860912991
2021-03-30,Grenada,United States Virgin Islands,1.0,0.0,FIFA World Cup qualification,St. George's,Grenada,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Bermuda,Aruba,5.0,0.0,FIFA World Cup qualification,Bradenton,United States,True,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Saint Vincent and the Grenadines,British Virgin Islands,3.0,0.0,FIFA World Cup qualification,Willemstad,Curaçao,True,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Barbados,Anguilla,1.0,0.0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,True,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Belize,Turks and Caicos Islands,5.0,0.0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,True,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Guyana,Bahamas,4.0,0.0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,True,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Azerbaijan,Serbia,1.0,2.0,FIFA World Cup qualification,Baku,Azerbaijan,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Luxembourg,Portugal,1.0,3.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Wales,Czech Republic,1.0,0.0,FIFA World Cup qualification,Cardiff,Wales,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Belgium,Belarus,8.0,0.0,FIFA World Cup qualification,Leuven,Belgium,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Gibraltar,Netherlands,0.0,7.0,FIFA World Cup qualification,Gibraltar,Gibraltar,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Montenegro,Norway,0.0,1.0,FIFA World Cup qualification,Podgorica,Montenegro,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Turkey,Latvia,3.0,3.0,FIFA World Cup qualification,Istanbul,Turkey,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Cyprus,Slovenia,1.0,0.0,FIFA World Cup qualification,Nicosia,Cyprus,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Croatia,Malta,3.0,0.0,FIFA World Cup qualification,Rijeka,Croatia,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Slovakia,Russia,2.0,1.0,FIFA World Cup qualification,Trnava,Slovakia,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Saudi Arabia,Palestine,5.0,0.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Japan,Mongolia,14.0,0.0,FIFA World Cup qualification,Chiba,Japan,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Central African Republic,Mauritania,0.0,1.0,African Cup of Nations qualification,Bangui,Central African Republic,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Morocco,Burundi,1.0,0.0,African Cup of Nations qualification,Rabat,Morocco,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Cameroon,Rwanda,0.0,0.0,African Cup of Nations qualification,Douala,Cameroon,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Mozambique,Cabo Verde,0.0,1.0,African Cup of Nations qualification,Maputo,Mozambique,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Guinea-Bissau,Republic of Congo,3.0,0.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Senegal,Eswatini,1.0,1.0,African Cup of Nations qualification,Thiès,Senegal,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Côte d'Ivoire,Ethiopia,3.0,1.0,African Cup of Nations qualification,Abidjan,Ivory Coast,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Madagascar,Niger,0.0,0.0,African Cup of Nations qualification,Toamasina,Madagascar,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-30,Nigeria,Lesotho,3.0,0.0,African Cup of Nations qualification,Lagos,Nigeria,False,1909,0.23454639072753278,0.65,0.1524551539728963
2021-03-31,Sweden,Estonia,1.0,0.0,Friendly,Stockholm,Sweden,False,1908,0.23472462298201535,0.15,0.0352086934473023
2021-03-31,Switzerland,Finland,3.0,2.0,Friendly,St. Gallen,Switzerland,False,1908,0.23472462298201535,0.15,0.0352086934473023
2021-03-31,Spain,Kosovo,3.0,1.0,FIFA World Cup qualification,Seville,Spain,False,1908,0.23472462298201535,0.65,0.15257100493831
2021-03-31,Greece,Georgia,1.0,1.0,FIFA World Cup qualification,Thessaloniki,Greece,False,1908,0.23472462298201535,0.65,0.15257100493831
2021-03-31,Northern Ireland,Bulgaria,0.0,0.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,1908,0.23472462298201535,0.65,0.15257100493831
2021-03-31,Lithuania,Italy,0.0,2.0,FIFA World Cup qualification,Vilnius,Lithuania,False,1908,0.23472462298201535,0.65,0.15257100493831
2021-03-31,Bosnia and Herzegovina,France,0.0,1.0,FIFA World Cup qualification,Sarajevo,Bosnia and Herzegovina,False,1908,0.23472462298201535,0.65,0.15257100493831
2021-03-31,Ukraine,Kazakhstan,1.0,1.0,FIFA World Cup qualification,Kyiv,Ukraine,False,1908,0.23472462298201535,0.65,0.15257100493831
2021-03-31,Scotland,Faroe Islands,4.0,0.0,FIFA World Cup qualification,Glasgow,Scotland,False,1908,0.23472462298201535,0.65,0.15257100493831
2021-03-31,Austria,Denmark,0.0,4.0,FIFA World Cup qualification,Vienna,Austria,False,1908,0.23472462298201535,0.65,0.15257100493831
2021-03-31,Moldova,Israel,1.0,4.0,FIFA World Cup qualification,Chișinău,Moldova,False,1908,0.23472462298201535,0.65,0.15257100493831
2021-03-31,England,Poland,2.0,1.0,FIFA World Cup qualification,London,England,False,1908,0.23472462298201535,0.65,0.15257100493831
2021-03-31,Andorra,Hungary,1.0,4.0,FIFA World Cup qualification,Andorra la Vella,Andorra,False,1908,0.23472462298201535,0.65,0.15257100493831
2021-03-31,San Marino,Albania,0.0,2.0,FIFA World Cup qualification,Serravalle,San Marino,False,1908,0.23472462298201535,0.65,0.15257100493831
2021-03-31,Armenia,Romania,3.0,2.0,FIFA World Cup qualification,Yerevan,Armenia,False,1908,0.23472462298201535,0.65,0.15257100493831
2021-03-31,Germany,North Macedonia,1.0,2.0,FIFA World Cup qualification,Duisburg,Germany,False,1908,0.23472462298201535,0.65,0.15257100493831
2021-03-31,Liechtenstein,Iceland,1.0,4.0,FIFA World Cup qualification,Vaduz,Liechtenstein,False,1908,0.23472462298201535,0.65,0.15257100493831
2021-05-23,Ukraine,Bahrain,1.0,1.0,Friendly,Kharkiv,Ukraine,False,1855,0.24436732348704038,0.15,0.036655098523056054
2021-05-24,Iraq,Tajikistan,0.0,0.0,Friendly,Basra,Iraq,False,1854,0.24455301868726012,0.15,0.03668295280308902
2021-05-24,United Arab Emirates,Jordan,5.0,1.0,Friendly,Dubai,United Arab Emirates,False,1854,0.24455301868726012,0.15,0.03668295280308902
2021-05-25,Indonesia,Afghanistan,2.0,3.0,Friendly,Dubai,United Arab Emirates,True,1853,0.24473885499762052,0.15,0.03671082824964308
2021-05-25,Oman,Thailand,1.0,0.0,Friendly,Dubai,United Arab Emirates,True,1853,0.24473885499762052,0.15,0.03671082824964308
2021-05-27,Turkey,Azerbaijan,2.0,1.0,Friendly,Alanya,Turkey,False,1851,0.24511095137776415,0.15,0.03676664270666462
2021-05-28,Bahrain,Malaysia,2.0,0.0,Friendly,Riffa,Bahrain,False,1850,0.24529721166225163,0.15,0.036794581749337744
2021-05-28,Italy,San Marino,7.0,0.0,Friendly,Cagliari,Italy,False,1850,0.24529721166225163,0.15,0.036794581749337744
2021-05-28,Japan,Myanmar,10.0,0.0,FIFA World Cup qualification,Chiba,Japan,False,1850,0.24529721166225163,0.65,0.15944318758046355
2021-05-29,Indonesia,Oman,1.0,3.0,Friendly,Dubai,United Arab Emirates,True,1849,0.24548361348628842,0.15,0.03682254202294326
2021-05-29,Iraq,Nepal,6.0,2.0,Friendly,Basra,Iraq,False,1849,0.24548361348628842,0.15,0.03682254202294326
2021-05-29,Mexico,Iceland,2.0,1.0,Friendly,Arlington,United States,True,1849,0.24548361348628842,0.15,0.03682254202294326
2021-05-29,Singapore,Afghanistan,1.0,1.0,Friendly,Dubai,United Arab Emirates,True,1849,0.24548361348628842,0.15,0.03682254202294326
2021-05-29,Sweden,Finland,2.0,0.0,Friendly,Stockholm,Sweden,False,1849,0.24548361348628842,0.15,0.03682254202294326
2021-05-29,Thailand,Tajikistan,2.0,2.0,Friendly,Sharjah,United Arab Emirates,True,1849,0.24548361348628842,0.15,0.03682254202294326
2021-05-30,Malta,Northern Ireland,0.0,3.0,Friendly,Klagenfurt,Austria,True,1848,0.2456701569574306,0.15,0.03685052354361459
2021-05-30,Switzerland,United States,2.0,1.0,Friendly,St. Gallen,Switzerland,False,1848,0.2456701569574306,0.15,0.03685052354361459
2021-05-30,China,Guam,7.0,0.0,FIFA World Cup qualification,Suzhou,China,False,1848,0.2456701569574306,0.65,0.1596856020223299
2021-05-31,Jordan,Vietnam,1.0,1.0,Friendly,Sharjah,United Arab Emirates,True,1847,0.24585684218331616,0.15,0.03687852632749742
2021-05-31,Turkey,Guinea,0.0,0.0,Friendly,Antalya,Turkey,False,1847,0.24585684218331616,0.15,0.03687852632749742
2021-06-01,Croatia,Armenia,1.0,1.0,Friendly,Velika Gorica,Croatia,False,1846,0.2460436692716648,0.15,0.03690655039074972
2021-06-01,Kosovo,San Marino,4.0,1.0,Friendly,Pristina,Kosovo,False,1846,0.2460436692716648,0.15,0.03690655039074972
2021-06-01,North Macedonia,Slovenia,1.0,1.0,Friendly,Skopje,North Macedonia,False,1846,0.2460436692716648,0.15,0.03690655039074972
2021-06-01,Poland,Russia,1.0,1.0,Friendly,Wrocław,Poland,False,1846,0.2460436692716648,0.15,0.03690655039074972
2021-06-01,Slovakia,Bulgaria,1.0,1.0,Friendly,Ried im Innkreis,Austria,True,1846,0.2460436692716648,0.15,0.03690655039074972
2021-06-01,Lithuania,Estonia,0.0,1.0,Baltic Cup,Vilnius,Lithuania,False,1846,0.2460436692716648,0.35,0.08611528424508268
2021-06-02,Belarus,Azerbaijan,1.0,2.0,Friendly,Minsk,Belarus,False,1845,0.24623063833027797,0.15,0.03693459574954169
